id,name,email,preco,projetos,avaliacoes
2461,Rori,Rori.21@yopmail.com,956.06,21,5.4
2462,Melodie,Melodie.92@yopmail.com,645.8,92,4.82
2463,Annaliese,Annaliese.27@yopmail.com,634.89,27,5.23
2464,Lesly,Lesly.149@yopmail.com,57.64,149,1.71
2465,Gerianna,Gerianna.186@yopmail.com,225.8,186,4.59
2466,Marika,Marika.18@yopmail.com,148.39,18,2.15
2467,Edee,Edee.84@yopmail.com,592.24,84,1.74
2468,Jolyn,Jolyn.66@yopmail.com,833.6,66,1.19
2469,Keelia,Keelia.184@yopmail.com,448.61,184,5.74
2470,Flo,Flo.136@yopmail.com,167.6,136,4.82
2471,Judy,Judy.97@yopmail.com,726.57,97,4.86
2472,Kassey,Kassey.63@yopmail.com,794.6,63,5.24
2473,Shel,Shel.43@yopmail.com,393.66,43,1.29
2474,Winny,Winny.131@yopmail.com,833.66,131,5.7
2475,Charmaine,Charmaine.200@yopmail.com,110.83,200,3.55
2476,Fina,Fina.155@yopmail.com,167.56,155,5.73
2477,Nonnah,Nonnah.64@yopmail.com,502.57,64,3.34
2478,Loree,Loree.155@yopmail.com,888.74,155,3.58
2479,Romona,Romona.102@yopmail.com,359.92,102,3.88
2480,Carly,Carly.151@yopmail.com,703.99,151,5.44
2481,Daryl,Daryl.25@yopmail.com,261.35,25,1.13
2482,Georgina,Georgina.117@yopmail.com,398.22,117,5.78
2483,Giustina,Giustina.166@yopmail.com,413.7,166,5.55
2484,Kate,Kate.192@yopmail.com,342.28,192,3.35
2485,Phedra,Phedra.88@yopmail.com,492.89,88,1.19
2486,Violet,Violet.115@yopmail.com,419.38,115,2.86
2487,Roz,Roz.90@yopmail.com,104.26,90,1.52
2488,Dorene,Dorene.20@yopmail.com,333.03,20,1.33
2489,Ilse,Ilse.108@yopmail.com,742.93,108,5.92
2490,Rani,Rani.110@yopmail.com,927.21,110,2.22
2491,Courtnay,Courtnay.106@yopmail.com,65.17,106,4.15
2492,Glenda,Glenda.82@yopmail.com,913.12,82,2.72
2493,Antonietta,Antonietta.32@yopmail.com,306.7,32,3.09
2494,Catrina,Catrina.146@yopmail.com,864.63,146,5.41
2495,Sissy,Sissy.39@yopmail.com,426.23,39,5.63
2496,Susan,Susan.103@yopmail.com,938.57,103,5.89
2497,Alex,Alex.188@yopmail.com,975.69,188,1.4
2498,Edee,Edee.182@yopmail.com,812.72,182,3.75
2499,Arabel,Arabel.37@yopmail.com,391.91,37,1.08
2500,Beth,Beth.177@yopmail.com,883.75,177,5.77
2501,Rosanne,Rosanne.35@yopmail.com,959.57,35,3.25
2502,Jsandye,Jsandye.127@yopmail.com,602.9,127,3.79
2503,Caressa,Caressa.74@yopmail.com,803.91,74,5.65
2504,Frances,Frances.116@yopmail.com,512.44,116,5.45
2505,Bibby,Bibby.81@yopmail.com,647.62,81,1.68
2506,Rebeca,Rebeca.135@yopmail.com,118.09,135,4.91
2507,Queenie,Queenie.167@yopmail.com,646.6,167,2.03
2508,Viki,Viki.115@yopmail.com,814.79,115,5.88
2509,Janis,Janis.4@yopmail.com,832.3,4,4.69
2510,Sarette,Sarette.59@yopmail.com,613.55,59,3.92
2511,Felice,Felice.197@yopmail.com,430.43,197,2.47
2512,Viki,Viki.57@yopmail.com,799.95,57,3.11
2513,Daphne,Daphne.120@yopmail.com,661.98,120,5.94
2514,Wendi,Wendi.184@yopmail.com,891.96,184,5.3
2515,Joceline,Joceline.17@yopmail.com,879.4,17,5.7
2516,Karlee,Karlee.43@yopmail.com,530.2,43,3.25
2517,Cristabel,Cristabel.33@yopmail.com,976.2,33,3.14
2518,Claudina,Claudina.107@yopmail.com,650.01,107,3.94
2519,Halette,Halette.10@yopmail.com,34.43,10,3.29
2520,Bibby,Bibby.163@yopmail.com,359.4,163,1.03
2521,Katharina,Katharina.50@yopmail.com,40.84,50,2.57
2522,Maryellen,Maryellen.88@yopmail.com,274.21,88,1.29
2523,Karina,Karina.20@yopmail.com,649.39,20,5.82
2524,Lory,Lory.124@yopmail.com,328.55,124,2.76
2525,Ellette,Ellette.153@yopmail.com,633.71,153,5.19
2526,Karlee,Karlee.15@yopmail.com,887.74,15,3.03
2527,Neila,Neila.93@yopmail.com,528.09,93,5.04
2528,Sue,Sue.9@yopmail.com,47.76,9,4.01
2529,Maurene,Maurene.88@yopmail.com,348.36,88,5.27
2530,Tonia,Tonia.133@yopmail.com,728.64,133,3.93
2531,Ofilia,Ofilia.87@yopmail.com,850.45,87,5.03
2532,Sharai,Sharai.93@yopmail.com,173.65,93,1.05
2533,Nollie,Nollie.72@yopmail.com,925.31,72,3.02
2534,Perry,Perry.72@yopmail.com,634.3,72,3.32
2535,Jasmina,Jasmina.77@yopmail.com,258.33,77,2.69
2536,Shel,Shel.65@yopmail.com,309.04,65,2.78
2537,Georgetta,Georgetta.103@yopmail.com,130.27,103,2.85
2538,Kimberley,Kimberley.86@yopmail.com,950.82,86,5.99
2539,Merry,Merry.75@yopmail.com,994.37,75,5.35
2540,Cecile,Cecile.198@yopmail.com,678.69,198,6
2541,Yolane,Yolane.155@yopmail.com,511.04,155,3.57
2542,Melisent,Melisent.9@yopmail.com,580.19,9,1.35
2543,Kimberley,Kimberley.139@yopmail.com,84.02,139,3.9
2544,Anallese,Anallese.83@yopmail.com,883.27,83,3.57
2545,Ardenia,Ardenia.92@yopmail.com,819.53,92,4.48
2546,Annaliese,Annaliese.151@yopmail.com,575.97,151,5.66
2547,Cassandra,Cassandra.23@yopmail.com,113.06,23,2.71
2548,Rozele,Rozele.149@yopmail.com,542.42,149,3.32
2549,Jenda,Jenda.56@yopmail.com,524.17,56,5.42
2550,Cam,Cam.28@yopmail.com,550.54,28,3.02
2551,Marylou,Marylou.145@yopmail.com,952.56,145,2.15
2552,Jessy,Jessy.18@yopmail.com,46.09,18,3.97
2553,Gusella,Gusella.147@yopmail.com,786.14,147,5.72
2554,Lily,Lily.186@yopmail.com,448.47,186,4.22
2555,Jinny,Jinny.52@yopmail.com,158.96,52,3.02
2556,Gabi,Gabi.146@yopmail.com,431.27,146,4.38
2557,Vere,Vere.115@yopmail.com,34.09,115,5.45
2558,Mureil,Mureil.67@yopmail.com,879.2,67,1.18
2559,Briney,Briney.133@yopmail.com,638.57,133,5.28
2560,Jackie,Jackie.199@yopmail.com,91.69,199,2.88
2561,Jessamyn,Jessamyn.120@yopmail.com,986.45,120,1.35
2562,Lorenza,Lorenza.36@yopmail.com,906.7,36,4.71
2563,Aili,Aili.199@yopmail.com,794.08,199,2.33
2564,Joeann,Joeann.192@yopmail.com,491.54,192,4.69
2565,Lorie,Lorie.88@yopmail.com,308.12,88,5.79
2566,Leia,Leia.125@yopmail.com,991.9,125,1.44
2567,Heida,Heida.106@yopmail.com,794.05,106,5.44
2568,Jaime,Jaime.143@yopmail.com,35.22,143,1.59
2569,Consuela,Consuela.54@yopmail.com,704.06,54,3.1
2570,Kittie,Kittie.29@yopmail.com,111.13,29,2.13
2571,Alia,Alia.24@yopmail.com,256.29,24,3.03
2572,Roz,Roz.9@yopmail.com,156.32,9,3.64
2573,Josephine,Josephine.103@yopmail.com,479.52,103,4.31
2574,Edee,Edee.166@yopmail.com,718.49,166,3.64
2575,Ebonee,Ebonee.153@yopmail.com,455.07,153,1.67
2576,Olwen,Olwen.47@yopmail.com,323.37,47,3.02
2577,Alisha,Alisha.196@yopmail.com,492.37,196,3.71
2578,Larine,Larine.18@yopmail.com,771.74,18,5.88
2579,Gerrie,Gerrie.148@yopmail.com,453.02,148,1.26
2580,Olwen,Olwen.200@yopmail.com,529.49,200,2.41
2581,Letizia,Letizia.111@yopmail.com,41.42,111,4.16
2582,Gwyneth,Gwyneth.191@yopmail.com,108.68,191,3.22
2583,Danika,Danika.109@yopmail.com,577,109,5.42
2584,Lila,Lila.178@yopmail.com,345.71,178,4.68
2585,Aili,Aili.125@yopmail.com,682.68,125,5.01
2586,Sabina,Sabina.128@yopmail.com,961.76,128,3.58
2587,Gratia,Gratia.102@yopmail.com,224.7,102,3.23
2588,Alejandra,Alejandra.75@yopmail.com,347.92,75,1.36
2589,Frances,Frances.39@yopmail.com,55.18,39,5.52
2590,Caritta,Caritta.195@yopmail.com,217.09,195,2.32
2591,Ketti,Ketti.1@yopmail.com,586.9,1,2.81
2592,Chandra,Chandra.191@yopmail.com,631.17,191,2.87
2593,Elora,Elora.143@yopmail.com,428.85,143,1.21
2594,Johna,Johna.188@yopmail.com,711.59,188,3.91
2595,Eolanda,Eolanda.77@yopmail.com,856.58,77,5.74
2596,Alexine,Alexine.51@yopmail.com,671.91,51,5.09
2597,Jaclyn,Jaclyn.197@yopmail.com,642.23,197,4.09
2598,Zia,Zia.13@yopmail.com,692.64,13,5.86
2599,Ketti,Ketti.41@yopmail.com,901.98,41,5.15
2600,Jaime,Jaime.56@yopmail.com,654.17,56,4.64
2601,Mildrid,Mildrid.7@yopmail.com,864.12,7,1.94
2602,Elbertina,Elbertina.39@yopmail.com,56.97,39,2.05
2603,Jorry,Jorry.112@yopmail.com,269.72,112,1.79
2604,Orsola,Orsola.40@yopmail.com,507.82,40,2.98
2605,Stevana,Stevana.112@yopmail.com,349.51,112,3.85
2606,Farrah,Farrah.148@yopmail.com,29.35,148,1.38
2607,Gwyneth,Gwyneth.87@yopmail.com,677.54,87,5.16
2608,Raf,Raf.4@yopmail.com,391.56,4,2.96
2609,Aubrie,Aubrie.81@yopmail.com,861.72,81,3.53
2610,Andree,Andree.150@yopmail.com,859.17,150,5.63
2611,Elie,Elie.174@yopmail.com,921.46,174,4.62
2612,Danika,Danika.137@yopmail.com,18.69,137,4.38
2613,Alisha,Alisha.161@yopmail.com,894.36,161,4.84
2614,Merrie,Merrie.9@yopmail.com,993.02,9,1.11
2615,Adore,Adore.33@yopmail.com,854.07,33,1.31
2616,Karena,Karena.160@yopmail.com,657.99,160,2.99
2617,Livvyy,Livvyy.167@yopmail.com,311.62,167,2.51
2618,Cassondra,Cassondra.114@yopmail.com,590.96,114,2.51
2619,Allis,Allis.10@yopmail.com,803.5,10,3.03
2620,Letizia,Letizia.149@yopmail.com,239.37,149,1.29
2621,Constance,Constance.24@yopmail.com,930.3,24,5.42
2622,Shannah,Shannah.154@yopmail.com,557.32,154,4.11
2623,Alleen,Alleen.159@yopmail.com,656.92,159,3.82
2624,Yolane,Yolane.24@yopmail.com,442.25,24,3.35
2625,Tierney,Tierney.170@yopmail.com,133.22,170,2.66
2626,Karina,Karina.165@yopmail.com,786.48,165,4.62
2627,Lorenza,Lorenza.134@yopmail.com,469.24,134,5.97
2628,Merci,Merci.93@yopmail.com,538.27,93,1.22
2629,Dale,Dale.35@yopmail.com,607.42,35,4.55
2630,Allis,Allis.109@yopmail.com,947.34,109,1.02
2631,Rhoda,Rhoda.33@yopmail.com,273.67,33,1.46
2632,Stacey,Stacey.166@yopmail.com,610.73,166,1.33
2633,Feliza,Feliza.97@yopmail.com,122.61,97,3.43
2634,Kate,Kate.85@yopmail.com,878.4,85,2.89
2635,Emylee,Emylee.110@yopmail.com,540.36,110,1.24
2636,Perry,Perry.162@yopmail.com,511.69,162,3.92
2637,Beth,Beth.102@yopmail.com,669.69,102,4.39
2638,Viki,Viki.191@yopmail.com,117.48,191,1.86
2639,Bill,Bill.35@yopmail.com,836.64,35,2.06
2640,Emelina,Emelina.83@yopmail.com,234.37,83,1.34
2641,Chandra,Chandra.142@yopmail.com,258.22,142,1.6
2642,Penelopa,Penelopa.121@yopmail.com,258.09,121,1.61
2643,Gwenneth,Gwenneth.195@yopmail.com,243.05,195,2.75
2644,Lorenza,Lorenza.6@yopmail.com,152.7,6,4.15
2645,Aaren,Aaren.21@yopmail.com,977.79,21,2.22
2646,Jeanna,Jeanna.1@yopmail.com,468.39,1,4.45
2647,Lucy,Lucy.130@yopmail.com,707.93,130,4.16
2648,Katuscha,Katuscha.127@yopmail.com,723.57,127,4.59
2649,Tobe,Tobe.187@yopmail.com,815.87,187,3.99
2650,Micheline,Micheline.56@yopmail.com,958.15,56,3.18
2651,Molli,Molli.180@yopmail.com,611.14,180,5.54
2652,Meriel,Meriel.60@yopmail.com,890.02,60,4
2653,Carol-Jean,Carol-Jean.167@yopmail.com,886.05,167,1.82
2654,Jemie,Jemie.153@yopmail.com,96.95,153,3.66
2655,Elfreda,Elfreda.102@yopmail.com,450.12,102,2.11
2656,Brynna,Brynna.72@yopmail.com,341.65,72,1.98
2657,Ayn,Ayn.176@yopmail.com,73.41,176,5.44
2658,Lynnea,Lynnea.88@yopmail.com,30.17,88,4.44
2659,Jinny,Jinny.44@yopmail.com,31.76,44,1.66
2660,Harmonia,Harmonia.80@yopmail.com,194.77,80,3.18
2661,Evaleen,Evaleen.80@yopmail.com,37.79,80,2.25
2662,Yvonne,Yvonne.160@yopmail.com,993.02,160,2.58
2663,Sherrie,Sherrie.198@yopmail.com,988.22,198,4.94
2664,Clo,Clo.118@yopmail.com,631.25,118,4.46
2665,Diena,Diena.104@yopmail.com,415.85,104,1.41
2666,Larine,Larine.71@yopmail.com,175.75,71,1.81
2667,Rosabelle,Rosabelle.104@yopmail.com,947.33,104,2.04
2668,Dode,Dode.71@yopmail.com,883.33,71,1.99
2669,Mignon,Mignon.42@yopmail.com,778.47,42,3.39
2670,Ayn,Ayn.41@yopmail.com,681.25,41,1.18
2671,Vanessa,Vanessa.136@yopmail.com,520.35,136,3.6
2672,Shaylyn,Shaylyn.132@yopmail.com,470.1,132,4.22
2673,Sibella,Sibella.124@yopmail.com,899.38,124,4.92
2674,Cyndie,Cyndie.129@yopmail.com,976.67,129,1.27
2675,Doralynne,Doralynne.81@yopmail.com,590.74,81,2.3
2676,Kristina,Kristina.2@yopmail.com,625.85,2,4.01
2677,Priscilla,Priscilla.48@yopmail.com,121.02,48,1.27
2678,Frank,Frank.83@yopmail.com,161.61,83,5.68
2679,Daryl,Daryl.164@yopmail.com,828.42,164,2.29
2680,Louella,Louella.63@yopmail.com,464.21,63,2.31
2681,Elka,Elka.155@yopmail.com,257.85,155,2.74
2682,Hyacinthe,Hyacinthe.21@yopmail.com,987.39,21,3.69
2683,Renie,Renie.48@yopmail.com,274.7,48,2.24
2684,Valli,Valli.166@yopmail.com,253.49,166,5.81
2685,Arabel,Arabel.99@yopmail.com,872.16,99,4.57
2686,Dorice,Dorice.33@yopmail.com,171.95,33,4.6
2687,Corry,Corry.51@yopmail.com,394.65,51,5.96
2688,Odessa,Odessa.47@yopmail.com,173.18,47,3.07
2689,Hollie,Hollie.17@yopmail.com,337.04,17,1.07
2690,Cathie,Cathie.83@yopmail.com,492.18,83,3.55
2691,Fidelia,Fidelia.171@yopmail.com,728.65,171,4.18
2692,Lindie,Lindie.28@yopmail.com,474.76,28,1.99
2693,Briney,Briney.119@yopmail.com,390.23,119,5.4
2694,Damaris,Damaris.153@yopmail.com,330.76,153,1.5
2695,Andree,Andree.106@yopmail.com,901.54,106,4.07
2696,Lizzie,Lizzie.65@yopmail.com,545.75,65,4.84
2697,Bee,Bee.36@yopmail.com,376.44,36,5.82
2698,Miquela,Miquela.83@yopmail.com,115.18,83,5.23
2699,Ilse,Ilse.85@yopmail.com,994.6,85,2.44
2700,Fernande,Fernande.175@yopmail.com,515.36,175,2.74
2701,Helena,Helena.1@yopmail.com,752.02,1,4.5
2702,Tori,Tori.25@yopmail.com,813.48,25,4.27
2703,Nataline,Nataline.107@yopmail.com,455.06,107,3.96
2704,Iseabal,Iseabal.109@yopmail.com,753.84,109,2.29
2705,Zia,Zia.112@yopmail.com,561.38,112,4.4
2706,Joy,Joy.142@yopmail.com,977.98,142,1.41
2707,Annabela,Annabela.83@yopmail.com,422.05,83,1.5
2708,Lilith,Lilith.133@yopmail.com,897.89,133,1.17
2709,Wendi,Wendi.51@yopmail.com,364.19,51,5.78
2710,Hettie,Hettie.164@yopmail.com,466.78,164,5.82
2711,Vonny,Vonny.118@yopmail.com,965.84,118,5.14
2712,Eolanda,Eolanda.29@yopmail.com,880.88,29,2.58
2713,Magdalena,Magdalena.142@yopmail.com,362.73,142,3.26
2714,Letizia,Letizia.110@yopmail.com,534.54,110,2.02
2715,Ruthe,Ruthe.60@yopmail.com,791.45,60,1.23
2716,Ivett,Ivett.41@yopmail.com,627.37,41,4.15
2717,Molli,Molli.91@yopmail.com,744.51,91,4.73
2718,Loree,Loree.25@yopmail.com,212.53,25,5.02
2719,Brooks,Brooks.72@yopmail.com,987.49,72,4.76
2720,Gratia,Gratia.182@yopmail.com,806.68,182,1.08
2721,Evaleen,Evaleen.89@yopmail.com,411.61,89,1.32
2722,Annora,Annora.69@yopmail.com,52.72,69,5.19
2723,Caritta,Caritta.52@yopmail.com,386.98,52,2.22
2724,Paule,Paule.50@yopmail.com,267.86,50,3.22
2725,Jennica,Jennica.115@yopmail.com,843.44,115,1.92
2726,Roslyn,Roslyn.77@yopmail.com,204.37,77,5.3
2727,Nataline,Nataline.170@yopmail.com,869.69,170,1.49
2728,Christy,Christy.56@yopmail.com,351.06,56,4.59
2729,Selia,Selia.127@yopmail.com,876.01,127,5.23
2730,Hermione,Hermione.48@yopmail.com,24.68,48,1.53
2731,Corina,Corina.152@yopmail.com,636.04,152,4.94
2732,Damaris,Damaris.71@yopmail.com,439.73,71,5.09
2733,Kittie,Kittie.7@yopmail.com,429.39,7,1.43
2734,Viki,Viki.163@yopmail.com,728.23,163,2.59
2735,Cecile,Cecile.163@yopmail.com,829.23,163,3.75
2736,Viki,Viki.104@yopmail.com,386.61,104,5.56
2737,Lelah,Lelah.61@yopmail.com,385.57,61,2
2738,Jan,Jan.156@yopmail.com,295.8,156,5.3
2739,Regina,Regina.96@yopmail.com,626.88,96,3.54
2740,Maryellen,Maryellen.126@yopmail.com,465.11,126,1.2
2741,Gusella,Gusella.196@yopmail.com,789.59,196,2.81
2742,Trixi,Trixi.5@yopmail.com,405.36,5,4.14
2743,Dode,Dode.49@yopmail.com,333.45,49,5.86
2744,Monika,Monika.21@yopmail.com,345.78,21,5.09
2745,Imojean,Imojean.112@yopmail.com,585.13,112,2.12
2746,Atlanta,Atlanta.55@yopmail.com,211.65,55,2.61
2747,Laurene,Laurene.57@yopmail.com,4.34,57,4.33
2748,Kylynn,Kylynn.139@yopmail.com,312.25,139,1.78
2749,Madelle,Madelle.115@yopmail.com,497.53,115,2.91
2750,Jacquetta,Jacquetta.117@yopmail.com,563.95,117,4.06
2751,Alexine,Alexine.135@yopmail.com,452.51,135,3.22
2752,Fina,Fina.54@yopmail.com,604.36,54,4.32
2753,Livvyy,Livvyy.68@yopmail.com,651.07,68,3.05
2754,Annice,Annice.54@yopmail.com,616.72,54,3.84
2755,Stephanie,Stephanie.36@yopmail.com,84.46,36,3.3
2756,Susan,Susan.5@yopmail.com,87.73,5,5.82
2757,Fawne,Fawne.163@yopmail.com,262.55,163,2.13
2758,Bobinette,Bobinette.144@yopmail.com,774.68,144,3.38
2759,Yvonne,Yvonne.153@yopmail.com,505.89,153,3.08
2760,Ira,Ira.49@yopmail.com,465.85,49,2.28
2761,Marguerite,Marguerite.93@yopmail.com,140.11,93,5.86
2762,Tami,Tami.193@yopmail.com,979.42,193,4.88
2763,Kenna,Kenna.69@yopmail.com,376.55,69,2.78
2764,Susan,Susan.121@yopmail.com,794.69,121,1.37
2765,Maryellen,Maryellen.91@yopmail.com,893.74,91,4.69
2766,Gaylene,Gaylene.160@yopmail.com,617.14,160,4.49
2767,Riannon,Riannon.128@yopmail.com,417.75,128,1.52
2768,Amara,Amara.100@yopmail.com,953.25,100,5.18
2769,Janenna,Janenna.97@yopmail.com,582.32,97,5.29
2770,Zsa Zsa,Zsa Zsa.151@yopmail.com,790.23,151,1.26
2771,Dolli,Dolli.89@yopmail.com,207.54,89,1.61
2772,Shell,Shell.184@yopmail.com,348.7,184,3.18
2773,Corene,Corene.41@yopmail.com,965.1,41,5.6
2774,Margalo,Margalo.70@yopmail.com,86.17,70,3.31
2775,Danny,Danny.25@yopmail.com,316.89,25,2.5
2776,Lily,Lily.45@yopmail.com,674.54,45,4.66
2777,Henriette,Henriette.22@yopmail.com,6.25,22,4.76
2778,Liana,Liana.176@yopmail.com,569.82,176,1.68
2779,Tierney,Tierney.167@yopmail.com,408.02,167,3.48
2780,Angelique,Angelique.16@yopmail.com,963.77,16,4.59
2781,Deloria,Deloria.154@yopmail.com,613.25,154,3.25
2782,Lenna,Lenna.67@yopmail.com,132.72,67,2.25
2783,Frances,Frances.106@yopmail.com,69.12,106,2.93
2784,Sue,Sue.152@yopmail.com,671.39,152,3.45
2785,Mellicent,Mellicent.29@yopmail.com,701.04,29,1.64
2786,Fidelia,Fidelia.171@yopmail.com,663.37,171,1.76
2787,Georgetta,Georgetta.33@yopmail.com,465.1,33,3.41
2788,Rhea,Rhea.68@yopmail.com,8.1,68,3.94
2789,Lexine,Lexine.@yopmail.com,905.46,0,4.7
2790,Fernande,Fernande.54@yopmail.com,583.45,54,4.31
2791,Frances,Frances.117@yopmail.com,66.08,117,3.72
2792,Charlena,Charlena.192@yopmail.com,600.93,192,2.75
2793,Elmira,Elmira.84@yopmail.com,747.65,84,1.59
2794,Jacenta,Jacenta.99@yopmail.com,161.11,99,2.93
2795,Atlanta,Atlanta.103@yopmail.com,176.45,103,4.97
2796,Courtnay,Courtnay.178@yopmail.com,538.17,178,1.07
2797,Benita,Benita.42@yopmail.com,808.34,42,3.62
2798,Sonni,Sonni.138@yopmail.com,762.13,138,1.55
2799,Dolli,Dolli.149@yopmail.com,409.86,149,5.19
2800,Brana,Brana.100@yopmail.com,451.78,100,5.85
2801,Donnie,Donnie.192@yopmail.com,669.88,192,5.15
2802,Hallie,Hallie.16@yopmail.com,493.12,16,5.95
2803,Letizia,Letizia.36@yopmail.com,90.04,36,1.1
2804,Sam,Sam.135@yopmail.com,577.69,135,3.28
2805,Fina,Fina.37@yopmail.com,359,37,2.17
2806,Shel,Shel.21@yopmail.com,553.36,21,2.1
2807,Sindee,Sindee.39@yopmail.com,911.28,39,2.4
2808,Amara,Amara.150@yopmail.com,28.74,150,3.67
2809,Marcy,Marcy.175@yopmail.com,76.61,175,4.3
2810,Tilly,Tilly.117@yopmail.com,192.91,117,4.57
2811,Dulcinea,Dulcinea.108@yopmail.com,714.43,108,5.29
2812,Sophia,Sophia.16@yopmail.com,822.5,16,5.23
2813,Romona,Romona.38@yopmail.com,802.34,38,3.58
2814,Kate,Kate.21@yopmail.com,616.32,21,5.81
2815,Deloria,Deloria.35@yopmail.com,919.57,35,4.96
2816,Annaliese,Annaliese.31@yopmail.com,870.87,31,5.65
2817,Elora,Elora.196@yopmail.com,249.86,196,2.7
2818,Ottilie,Ottilie.93@yopmail.com,770.86,93,1.74
2819,Jackie,Jackie.173@yopmail.com,180.88,173,5.38
2820,Ada,Ada.34@yopmail.com,172.2,34,3.33
2821,Marita,Marita.186@yopmail.com,316.25,186,5.2
2822,Britni,Britni.17@yopmail.com,348.16,17,5.41
2823,Miquela,Miquela.186@yopmail.com,916.86,186,3.81
2824,Rori,Rori.67@yopmail.com,28.39,67,1.67
2825,Ketti,Ketti.98@yopmail.com,818.52,98,1.79
2826,Evita,Evita.64@yopmail.com,148.01,64,2.15
2827,Danika,Danika.1@yopmail.com,257.08,1,5.36
2828,Zondra,Zondra.172@yopmail.com,109.64,172,4.68
2829,Libbie,Libbie.126@yopmail.com,384.01,126,5.8
2830,Molli,Molli.199@yopmail.com,709.9,199,1.29
2831,Consuela,Consuela.95@yopmail.com,684.41,95,1.07
2832,Lauryn,Lauryn.115@yopmail.com,962.06,115,1.17
2833,Brooks,Brooks.30@yopmail.com,350.87,30,4.58
2834,Karina,Karina.74@yopmail.com,780.52,74,4.71
2835,Sashenka,Sashenka.138@yopmail.com,809.28,138,5.53
2836,Roberta,Roberta.103@yopmail.com,120.04,103,4.25
2837,Dianemarie,Dianemarie.193@yopmail.com,191.65,193,2.24
2838,Sidoney,Sidoney.63@yopmail.com,858.05,63,5.37
2839,Janis,Janis.35@yopmail.com,973.69,35,3.07
2840,Marjie,Marjie.143@yopmail.com,561.81,143,5.4
2841,Margalo,Margalo.45@yopmail.com,620.76,45,2.73
2842,Mady,Mady.68@yopmail.com,662.96,68,5.73
2843,Minne,Minne.96@yopmail.com,154.85,96,3.25
2844,Sandie,Sandie.15@yopmail.com,497.99,15,2.51
2845,Collen,Collen.92@yopmail.com,658.68,92,5.96
2846,Gianina,Gianina.80@yopmail.com,978.98,80,1.83
2847,Ottilie,Ottilie.79@yopmail.com,111.62,79,3.6
2848,Cathie,Cathie.36@yopmail.com,235.55,36,5.21
2849,Dode,Dode.178@yopmail.com,849.53,178,5.83
2850,Paule,Paule.95@yopmail.com,542.11,95,4.78
2851,Kate,Kate.117@yopmail.com,98.11,117,4.3
2852,Lisette,Lisette.92@yopmail.com,39.52,92,3.57
2853,Heida,Heida.49@yopmail.com,372.82,49,1.38
2854,Rani,Rani.163@yopmail.com,865.98,163,3.65
2855,Annecorinne,Annecorinne.141@yopmail.com,878.09,141,1.96
2856,Kristina,Kristina.124@yopmail.com,539.72,124,4.97
2857,Hyacinthe,Hyacinthe.37@yopmail.com,63.47,37,5
2858,Odessa,Odessa.164@yopmail.com,894.2,164,4.69
2859,Jackie,Jackie.89@yopmail.com,348.03,89,2.44
2860,Dorothy,Dorothy.12@yopmail.com,636.39,12,2.44
2861,Kenna,Kenna.78@yopmail.com,381.73,78,2.44
2862,Feliza,Feliza.113@yopmail.com,859.87,113,5.55
2863,Addia,Addia.50@yopmail.com,687.74,50,5.34
2864,Verla,Verla.120@yopmail.com,725.69,120,1.17
2865,Tiffie,Tiffie.2@yopmail.com,950.21,2,3.62
2866,Gretal,Gretal.19@yopmail.com,324.89,19,2.46
2867,Kenna,Kenna.96@yopmail.com,654.25,96,1.05
2868,Aimil,Aimil.139@yopmail.com,662.27,139,2.4
2869,Rosanne,Rosanne.54@yopmail.com,90.39,54,4.91
2870,Neila,Neila.79@yopmail.com,905.62,79,5.04
2871,Ketti,Ketti.84@yopmail.com,899.36,84,1.86
2872,Malina,Malina.45@yopmail.com,968.95,45,2.86
2873,Binny,Binny.161@yopmail.com,235.51,161,3.72
2874,Kate,Kate.179@yopmail.com,281.05,179,2.11
2875,Benita,Benita.59@yopmail.com,131.71,59,3.07
2876,Brietta,Brietta.106@yopmail.com,318.5,106,1.51
2877,Perry,Perry.150@yopmail.com,269.08,150,5.9
2878,Belva,Belva.144@yopmail.com,141.32,144,5.31
2879,Damaris,Damaris.142@yopmail.com,643.17,142,5.11
2880,Tiffie,Tiffie.107@yopmail.com,767.85,107,4.41
2881,Roxane,Roxane.190@yopmail.com,140.73,190,4.27
2882,Tina,Tina.60@yopmail.com,160.16,60,4.52
2883,Chloris,Chloris.198@yopmail.com,154.24,198,3.95
2884,Kate,Kate.194@yopmail.com,591.63,194,5.99
2885,Tierney,Tierney.53@yopmail.com,90.85,53,1.01
2886,Lynea,Lynea.176@yopmail.com,594.89,176,5.51
2887,Melina,Melina.184@yopmail.com,422.43,184,3.08
2888,Estell,Estell.52@yopmail.com,163.3,52,2.1
2889,Dawn,Dawn.103@yopmail.com,288.39,103,3.13
2890,Dagmar,Dagmar.163@yopmail.com,281.8,163,3.56
2891,Jan,Jan.196@yopmail.com,942.03,196,2.4
2892,Hayley,Hayley.93@yopmail.com,324.57,93,3.36
2893,Sheree,Sheree.190@yopmail.com,227.27,190,3.75
2894,Penelopa,Penelopa.134@yopmail.com,372.97,134,5.79
2895,Jobi,Jobi.46@yopmail.com,778.72,46,2.39
2896,Dawn,Dawn.195@yopmail.com,623.57,195,2.45
2897,Berta,Berta.25@yopmail.com,167.19,25,4.49
2898,Alameda,Alameda.193@yopmail.com,719.69,193,1.16
2899,Cindelyn,Cindelyn.49@yopmail.com,144.02,49,3.36
